"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"GLAD","Gladstone Capital Corporation","8.7","$183.85M","2001","n/a","n/a","http://www.nasdaq.com/symbol/glad",
"GLADO","Gladstone Capital Corporation","25.33","$55.73M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glado",
"GOOD","Gladstone Commercial Corporation","17.63","$365.49M","2003","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/good",
"GOODN","Gladstone Commercial Corporation","25.54","n/a","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodn",
"GOODO","Gladstone Commercial Corporation","25.4001","$29.21M","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodo",
"GOODP","Gladstone Commercial Corporation","26.18","$26.18M","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodp",
"GAIN","Gladstone Investment Corporation","7.55","$228.55M","2005","n/a","n/a","http://www.nasdaq.com/symbol/gain",
"GAINN","Gladstone Investment Corporation","25.1772","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gainn",
"GAINO","Gladstone Investment Corporation","25.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gaino",
"GAINP","Gladstone Investment Corporation","25.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gainp",
"LAND","Gladstone Land Corporation","11","$85.29M","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/land",
"GLBZ","Glen Burnie Bancorp","12.9999","$35.98M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/glbz",
"GDEF","Global Defense & National Security Systems, Inc.","10.46","$100.67M","2013","Finance","Business Services","http://www.nasdaq.com/symbol/gdef",
"ENT","Global Eagle Entertainment Inc.","13.69","$1.06B","2011","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/ent",
"GBLI","Global Indemnity plc","27.01","$694.94M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/gbli",
"GMC","Global Market Group Limited","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gmc",
"GSOL","Global Sources Ltd.","5.49","$165.9M","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/gsol",
"ACTX","Global X Guru Activist ETF","15.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/actx",
"QQQC","Global X NASDAQ China Technology ETF","28.85","$23.08M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqqc",
"SOCL","Global X Social Media Index ETF","20.31","$100.53M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/socl",
"SRET","Global X SuperDividend REIT ETF","15.07","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sret",
"GAI","Global-Tech Advanced Innovations Inc.","3.65","$11.11M","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/gai",
"GSM","Globe Specialty Metals Inc.","20.2","$1.49B","2009","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/gsm",
"GBIM","GlobeImmune, Inc.","7.51","$43.19M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gbim",
"GLBS","Globus Maritime Limited","1.54","$15.78M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/glbs",
"GLRI","Glori Energy Inc","2","$63.61M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/glri",
"GLUU","Glu Mobile Inc.","6.52","$784.58M","2007","Technology","EDP Services","http://www.nasdaq.com/symbol/gluu",
"GLYC","GlycoMimetics, Inc.","8.74","$166.12M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/glyc",
"GOGO","Gogo Inc.","22.01","$1.88B","2013","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/gogo",
"GLNG","Golar LNG Limited","48.76","$4.55B","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/glng",
"GMLP","Golar LNG Partners LP","28.35","$1.75B","2011","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/gmlp",
"GLDC","Golden Enterprises, Inc.","4.108","$46.39M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/gldc",
"GOGL","Golden Ocean Group Limited","4.69","$521.16M","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/gogl",
"GBDC","Golub Capital BDC, Inc.","17.16","$879.06M","2010","n/a","n/a","http://www.nasdaq.com/symbol/gbdc",
"GTIM","Good Times Restaurants Inc.","9.52","$116.58M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/gtim",
"GOOG","Google Inc.","539.27","$368.51B","2004","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/goog",
"GOOGL","Google Inc.","552.51","$377.56B","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/googl",
"GPRO","GoPro, Inc.","53.88","$4.85B","2014","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/gpro",
"GMAN","Gordmans Stores, Inc.","6.75","$132.19M","2010","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/gman",
"GPIAU","GP Investments Acquisition Corp.","10.02","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/gpiau",
"LOPE","Grand Canyon Education, Inc.","42.75","$2.01B","2008","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/lope",
"GRVY","GRAVITY Co., Ltd.","4.0001","$111.19M","2005","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/grvy",
"GBSN","Great Basin Scientific, Inc.","3.43","$22.11M","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gbsn",
"GBSNU","Great Basin Scientific, Inc.","16.0001","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gbsnu",
"GLDD","Great Lakes Dredge & Dock Corporation","5.71","$344.89M","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/gldd",
"GSBC","Great Southern Bancorp, Inc.","39.74","$548.08M","1989","Finance","Major Banks","http://www.nasdaq.com/symbol/gsbc",
"GNBC","Green Bancorp, Inc.","13.79","$360.97M","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/gnbc",
"GRBK","Green Brick Partners, Inc.","9.23","$289.54M","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/grbk",
"GPRE","Green Plains, Inc.","31.3","$1.19B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gpre",
"GCBC","Greene County Bancorp, Inc.","27.35","$115.48M","n/a","Finance","Banks","http://www.nasdaq.com/symbol/gcbc",
"GLRE","Greenlight Reinsurance, Ltd.","30.55","$1.15B","2007","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/glre",
"GRIF","Griffin Industrial Realty, Inc.","32.11","$165.35M","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/grif",
"GRFS","Grifols, S.A.","32.77","$11.27B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/grfs",
"GRPN","Groupon, Inc.","6.54","$4.43B","2011","Technology","Advertising","http://www.nasdaq.com/symbol/grpn",
"OMAB","Grupo Aeroportuario del Centro Norte S.A.B. de C.V.","40.39","$1.99B","2006","Transportation","Aerospace","http://www.nasdaq.com/symbol/omab",
"GGAL","Grupo Financiero Galicia S.A.","22.01","$2.86B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ggal",
"GSIG","GSI Group, Inc.","14.68","$502.64M","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/gsig",
"GSIT","GSI Technology, Inc.","4.81","$112.49M","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/gsit",
"GSVC","GSV Capital Corp","10.39","$200.74M","2011","n/a","n/a","http://www.nasdaq.com/symbol/gsvc",
"GTXI","GTx, Inc.","1.14","$160.03M","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gtxi",
